target.cycle,target.energy,target.edp,target.area,mapping.mapping,arch.pe,arch.mac,arch.meshX,arch.mem1_entries,arch.mem1_depth,arch.mem1_width,arch.mem1_instances,arch.mem1_word-bits,arch.mem1_network-word-bits,arch.mem1_n_rdwr_ports,arch.mem1_n_banks,arch.mem1_read_bandwidth,arch.mem1_write_bandwidth,arch.mem2_entries,arch.mem2_depth,arch.mem2_width,arch.mem2_instances,arch.mem2_meshX,arch.mem2_word-bits,arch.mem2_n_rdwr_ports,arch.mem2_n_banks,arch.mem2_read_bandwidth,arch.mem2_write_bandwidth,arch.name,prob.shape,prob.C,prob.Hdilation,prob.Hstride,prob.K,prob.N,prob.P,prob.Q,prob.R,prob.S,prob.Wdilation,prob.Wstride,target.gemmini_cycle
6786747.0,2168.796174,16189.98,16.106937,L3[WIO] K8 C32 Q9 - L2[WI] N1 K8X - L1[O] S3 R3 Q6 P54 C2X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,6786747.0
8430947.0,13340.932942,201419.1,16.106937,L3[WIO] K8 R3 S3 C32 Q9 - L2[WI] N1 K8X - L1[O] Q6 C2X - L0[W] P54,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,8430947.0
6871645.0,4974.074164,44557.52,16.106937,L3[WIO] K8 R3 C32 Q9 - L2[WI] N1 K8X - L1[O] S3 Q6 P54 C2X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,6871645.0
996130.0,1237.933374,1126.262,16.106937,L3[WIO] S3 K8 P3 Q3 - L2[WI] N1 K8X - L1[O] R3 C4 Q18 C16X - L0[W] P18,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,996130.0
969297.0,751.255988,648.4361,16.106937,L3[WIO] K8 P3 Q3 - L2[WI] N1 K8X - L1[O] S3 R3 C4 Q18 P2 C16X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,969297.0
4128925.0,2215.878186,7753.800999999999,16.106937,L3[WIO] K16 R3 Q54 - L2[WI] N1 K4X - L1[O] S3 C8 P27 C8X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,4128925.0
3465185.0,1445.757247,4957.814,16.106937,L3[WIO] S3 Q27 K8 C16 - L2[WI] N1 K8X - L1[O] R3 Q2 C4X - L0[W] P54,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,3465185.0
1491971.0,1275.156011,1160.127,16.106937,L3[WIO] S3 K8 P3 Q3 R3 - L2[WI] N1 K8X - L1[O] C4 Q18 C16X - L0[W] P18,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,1491971.0
53559591.0,4421.178817,15298.69,16.106937,L3[WIO] C4 S3 K8 P27 R3 Q27 - L2[WI] N1 K8X - L1[O] C2 Q2 C8X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,53559591.0
8221737.0,5693.261297999999,28687.48,16.106937,L3[WIO] R3 S3 C4 P3 K16 Q18 - L2[WI] N1 K4X - L1[O] C2 Q3 C8X - L0[W] P18,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,8221737.0
3423041.0,1174.660965,3973.361,16.106937,L3[WIO] Q27 K8 C16 - L2[WI] N1 K8X - L1[O] S3 R3 Q2 P54 C4X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,3423041.0
968603.0,803.988057,693.951,16.106937,L3[WIO] K8 P3 Q3 R3 - L2[WI] N1 K8X - L1[O] S3 C4 Q18 P2 C16X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,968603.0
4368334.0,2565.73232,10055.37,16.106937,L3[WIO] R3 C4 P3 K16 Q18 - L2[WI] N1 K4X - L1[O] S3 C2 Q3 P2 C8X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,4368334.0
2331502.0,2275.119027,4458.214,16.106937,L3[WIO] S3 K16 Q3 C2 P9 - L2[WI] N1 K4X - L1[O] R3 C2 Q18 P3 C16X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,2331502.0
2314046.0,2358.869959,4622.328,16.106937,L3[WIO] R3 K16 Q3 C2 P9 - L2[WI] N1 K4X - L1[O] S3 C2 Q18 P3 C16X - L0[W] P2,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,2314046.0
4102060.0,3640.388498,12177.54,16.106937,L3[WIO] C4 S3 K8 P2 R3 Q27 - L2[WI] N1 K8X - L1[O] C2 Q2 P9 C8X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,4102060.0
22883010.0,4350.1506340000005,64947.41,16.106937,L3[WIO] K8 C64 Q54 S3 - L2[WI] N1 K8X - L1[O] R3 - L0[W] P54,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,22883010.0
15436727.0,8962.649491,160574.0,16.106937,L3[WIO] P3 C64 S3 K8 Q6 - L2[WI] N1 K8X - L1[O] R3 Q9 P18 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,15436727.0
15290166.0,3708.293467,55364.53,16.106937,L3[WIO] P3 C64 K8 Q6 - L2[WI] N1 K8X - L1[O] S3 R3 Q9 P18 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,15290166.0
4093400.0,2159.261247,4231.185,16.106937,L3[WIO] K8 R3 Q18 C4 P9 - L2[WI] N1 K8X - L1[O] S3 C2 Q3 C8X - L0[W] P6,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,4093400.0
67551882.0,10303.206568,184591.3,16.106937,L3[WIO] R3 K8 C64 Q54 S3 - L2[WI] N1 K8X - L1[O] N1 - L0[W] P54,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,67551882.0
23483418.0,9032.441935,161824.4,16.106937,L3[WIO] P3 C64 S3 K8 Q6 R3 - L2[WI] N1 K8X - L1[O] Q9 P18 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,23483418.0
9016725.0,4552.942012,31226.04,16.106937,L3[WIO] K16 S3 P18 R3 C2 - L2[WI] N1 K4X - L1[O] C8 Q54 C4X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,64,1,1,64,1,54,54,3,3,1,1,9016725.0
9308789.0,4630.017689,41475.48,16.106937,L3[WIO] P3 S3 C64 Q3 K8 - L2[WI] N1 K8X - L1[O] K2 R3 Q9 C2X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,9308789.0
9308605.0,2305.90367,17213.48,16.106937,L3[WIO] P3 C64 Q3 K8 R3 - L2[WI] N1 K8X - L1[O] K2 S3 Q9 C2X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,9308605.0
18140448.0,5060.77787,68473.54,16.106937,L3[WIO] K128 P3 C4 - L2[WI] N1 - L1[O] S3 R3 C4 Q27 C8X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,18140448.0
36026191.0,3726.194426,13907.95,16.106937,L3[WIO] C32 Q27 P3 K16 R3 - L2[WI] N1 K8X - L1[O] S3 C4X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,36026191.0
105002088.0,4731.2056170000005,18486.9,16.106937,L3[WIO] C32 Q27 P3 K16 R3 S3 - L2[WI] N1 K8X - L1[O] N1 C4X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,105002088.0
18139221.0,5060.77787,68473.54,16.106937,L3[WIO] P3 K128 C16 R3 - L2[WI] N1 - L1[O] S3 Q27 C8X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,18139221.0
2065656.0,1160.684442,1263.568,16.106937,L3[WIO] K16 P9 C4 Q3 - L2[WI] N1 K8X - L1[O] S3 R3 Q9 C32X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,2065656.0
2370759.0,1542.216468,1678.919,16.106937,L3[WIO] K16 P9 C4 Q3 R3 - L2[WI] N1 K8X - L1[O] S3 Q9 C32X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,2370759.0
968760.0,679.002194,341.4349,16.106937,L3[WIO] K8 P9 C2 - L2[WI] N1 K16X - L1[O] S3 R3 Q27 C64X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,968760.0
4747841.0,2251.910896,3826.123,16.106937,L3[WIO] S3 K16 P9 C4 Q3 R3 - L2[WI] N1 K8X - L1[O] Q9 P3 C32X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,4747841.0
384021.0,758.3549429999999,345.6278,16.106937,L3[WIO] K8 S3 P3 C2 - L2[WI] N1 K16X - L1[O] R3 Q27 P9 C64X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,384021.0
1011334.0,851.7729720000001,447.0786,16.106937,L3[WIO] R3 K8 P9 C2 - L2[WI] N1 K16X - L1[O] S3 Q27 C64X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,1011334.0
11945026.0,2942.230454,19801.59,16.106937,L3[WIO] P3 K8 Q27 C64 - L2[WI] N1 K8X - L1[O] K2 S3 R3 C2X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,11945026.0
825066.0,1374.376697,1502.7320000000002,16.106937,L3[WIO] R3 K8 S3 P3 C2 - L2[WI] N1 K16X - L1[O] Q27 P9 C64X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,825066.0
1001994.0,1019.274837,704.0824,16.106937,L3[WIO] K8 S3 P9 C2 - L2[WI] N1 K16X - L1[O] R3 Q27 C64X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,1001994.0
19571260.0,8020.328187999999,112258.9,16.106937,L3[WIO] C2 S3 K128 P9 - L2[WI] N1 - L1[O] R3 C8 Q27 C8X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,19571260.0
35866836.0,9224.51427,248759.0,16.106937,L3[WIO] K128 P3 Q9 S3 C4 - L2[WI] N1 - L1[O] R3 C8 Q3 C4X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,35866836.0
1435920.0,1509.670192,1817.619,16.106937,L3[WIO] R3 K8 S3 P9 C2 - L2[WI] N1 K16X - L1[O] Q27 C64X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,1435920.0
19470666.0,16957.457493,256338.2,16.106937,L3[WIO] C2 R3 S3 K128 P9 - L2[WI] N1 - L1[O] C8 Q27 C8X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,19470666.0
35833286.0,11234.536652,302963.6,16.106937,L3[WIO] K128 P3 Q9 R3 C4 - L2[WI] N1 - L1[O] S3 C8 Q3 C4X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,35833286.0
45009554.0,4645.112895,138702.3,16.106937,L3[WIO] C128 P9 K16 Q9 - L2[WI] N1 K4X - L1[O] K2 S3 R3 Q3 - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,45009554.0
1351343.0,910.355385,991.0493,16.106937,L3[WIO] K16 C4 Q27 - L2[WI] N1 K8X - L1[O] S3 R3 C2 P9 C16X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,1351343.0
17818102.0,4063.516033,30713.16,16.106937,L3[WIO] K16 C2 P27 Q27 - L2[WI] N1 K8X - L1[O] S3 R3 C8 C8X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,17818102.0
19159305.0,5227.955595,39514.31,16.106937,L3[WIO] K16 C2 S3 P27 Q27 - L2[WI] N1 K8X - L1[O] R3 C8 C8X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,19159305.0
6969471.0,1346.155798,9075.502,16.106937,L3[WIO] K8 Q9 C32 - L2[WI] N1 K4X - L1[O] K4 S3 R3 Q3 C4X - L0[W] P27,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,6969471.0
238733.0,474.686167,212.4467,16.106937,L3[WIO] C2 K8 Q3 - L2[WI] N1 K16X - L1[O] S3 R3 C2 Q9 P9 C32X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,238733.0
351248.0,745.265467,333.5451,16.106937,L3[WIO] C2 R3 K8 Q3 - L2[WI] N1 K16X - L1[O] S3 C2 Q9 P9 C32X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,351248.0
3970149.0,2994.340741,7564.283,16.106937,L3[WIO] K16 C4 S3 R3 Q27 - L2[WI] N1 K8X - L1[O] C2 P3 C16X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,3970149.0
443899.0,707.008485,316.4231,16.106937,L3[WIO] K8 S3 P3 - L2[WI] N1 K16X - L1[O] R3 C8 Q27 C16X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,443899.0
324790.0,745.265467,333.5451,16.106937,L3[WIO] C2 S3 K8 Q3 - L2[WI] N1 K16X - L1[O] R3 C2 Q9 P3 C32X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,324790.0
700367.0,1516.678845,1920.843,16.106937,L3[WIO] C2 S3 R3 K8 Q3 - L2[WI] N1 K16X - L1[O] C2 Q9 P3 C32X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,700367.0
439613.0,474.267904,212.2595,16.106937,L3[WIO] K8 P3 - L2[WI] N1 K16X - L1[O] S3 R3 C8 Q27 C16X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,439613.0
2015502.0,1375.000021,2405.7,16.106937,L3[WIO] K16 S3 C2 Q27 - L2[WI] N1 K8X - L1[O] R3 C8 C8X - L0[W] P27,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,2015502.0
20777832.0,4096.043246,64211.28,16.106937,L3[WIO] Q27 C8 S3 K128 - L2[WI] N1 - L1[O] R3 C2 C8X - L0[W] P27,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,20777832.0
445479.0,707.008485,316.4231,16.106937,L3[WIO] R3 K8 P3 - L2[WI] N1 K16X - L1[O] S3 C8 Q27 C16X - L0[W] P9,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,445479.0
2015748.0,947.357579,1635.3970000000002,16.106937,L3[WIO] K16 C4 Q27 - L2[WI] N1 K8X - L1[O] S3 R3 C4 P9 C8X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,2015748.0
18617755.0,4064.352558,30719.48,16.106937,L3[WIO] K16 C4 P27 Q27 - L2[WI] N1 K8X - L1[O] S3 R3 C2 C16X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,18617755.0
17007807.0,4770.2994100000005,32494.21,16.106937,L3[WIO] K128 P9 - L2[WI] N1 - L1[O] S3 R3 C8 Q27 C16X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,17007807.0
2298421.0,2690.794461,5667.588000000001,16.106937,L3[WIO] K16 R3 S3 C2 Q27 - L2[WI] N1 K8X - L1[O] C8 C8X - L0[W] P27,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,2298421.0
69429176.0,8915.647695,139765.4,16.106937,L3[WIO] Q27 C8 S3 K128 R3 - L2[WI] N1 - L1[O] C2 C8X - L0[W] P27,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,69429176.0
7015206.0,1822.8151,13267.06,16.106937,L3[WIO] C8 R3 Q3 K8 S3 - L2[WI] N1 K4X - L1[O] K4 C4 Q9 C4X - L0[W] P27,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,7015206.0
17129968.0,7926.567916,55473.29,16.106937,L3[WIO] K128 R3 P9 - L2[WI] N1 - L1[O] S3 C8 Q27 C16X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,17129968.0
3683578.0,1596.779135,1862.483,16.106937,L3[WIO] C2 S3 K8 P27 Q3 - L2[WI] N1 K16X - L1[O] R3 C2 Q9 C32X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,3683578.0
16121539.0,3793.333491,53802.46,16.106937,L3[WIO] Q27 C8 K128 - L2[WI] N1 - L1[O] S3 R3 C2 C8X - L0[W] P27,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,16121539.0
7015384.0,1190.093713,8217.702,16.106937,L3[WIO] C8 Q3 K8 - L2[WI] N1 K4X - L1[O] K4 S3 R3 C4 Q9 C4X - L0[W] P27,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,7015384.0
732755.0,1338.510549,1188.662,16.106937,L3[WIO] C4 S3 K16 Q3 - L2[WI] N1 K8X - L1[O] R3 Q9 C32X - L0[W] P27,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,732755.0
2300531.0,1375.000021,2405.7,16.106937,L3[WIO] K16 R3 C2 Q27 - L2[WI] N1 K8X - L1[O] S3 C8 C8X - L0[W] P27,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,2300531.0
26968852.0,8612.93794,122161.0,16.106937,L3[WIO] Q27 C8 K128 R3 - L2[WI] N1 - L1[O] S3 C2 C8X - L0[W] P27,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,26968852.0
20588901.0,3776.432505,52857.97,16.106937,L3[WIO] S3 P9 C2 Q3 K128 - L2[WI] N1 - L1[O] R3 C8 Q9 C8X - L0[W] P3,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,20588901.0
36689089.0,4736.603907,35800.54,16.106937,L3[WIO] K16 C4 P27 R3 Q27 - L2[WI] N1 K8X - L1[O] S3 C4 C8X - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,128,1,27,27,3,3,1,1,36689089.0
5373879.0,1928.71,3871.003,16.106937,L3[WIO] C128 K8 Q7 P2 - L2[WI] N1 K32X - L1[O] S3 R3 Q2 - L0[W] P7,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,256,1,14,14,3,3,1,1,5373879.0
34889359.0,2590.227909,5198.694,16.106937,L3[WIO] C128 K8 Q7 P14 - L2[WI] N1 K32X - L1[O] S3 R3 Q2 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,256,1,14,14,3,3,1,1,34889359.0
251638293.0,8899.297738,76301.01,16.106937,L3[WIO] C128 K8 R3 Q7 P14 S3 - L2[WI] N1 K32X - L1[O] Q2 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,256,1,14,14,3,3,1,1,251638293.0
78512347.0,5288.701978,26433.02,16.106937,L3[WIO] C128 K8 R3 Q7 P14 - L2[WI] N1 K32X - L1[O] S3 Q2 - L0[W] N1,16384,1,128,2048,2048,32,128,32,16,2,2,1,1,1048576,8192,1024,1,1,8,1,1,16,16,gemmini,cnn-layer,128,1,1,256,1,14,14,3,3,1,1,78512347.0
